g1_z,IZ,ZI,ZZ,round,operator,mean,std,mean_signed,std_signed
1,1,1,1,1,Logical X,0.016,0.010909590143,0.00348888888889,0.0125294238624
1,1,1,1,1,Logical Y,0.0128666666667,0.00945754781791,-0.00293333333333,0.0170261012156
1,1,1,1,1,Logical Z,0.0148222222222,0.011164644982,-0.00291111111111,0.0194597400158
1,1,1,1,1,X0 X1,0.0142,0.0122191357998,0.0142,0.0122191357998
1,1,1,1,1,X1 Z2 Y3 Y4 Z5 X7,0.0213555555556,0.0151270312802,0.0213555555556,0.0151270312802
1,1,1,1,1,X10 Z13 Y14 Y17 Z18 X22,0.00966666666667,0.00783693974209,0.00966666666667,0.00783693974209
1,1,1,1,1,X100 Z107 Y108 Y114 Z115 X121,0.0139555555556,0.0104473624358,0.0139555555556,0.0104473624358
1,1,1,1,1,X101 Z108 Y109 Y115 Z116 X122,0.0145111111111,0.0122248203438,0.0145111111111,0.0122248203438
1,1,1,1,1,X102 Z109 Y110 Y116 Z117 X123,0.0170444444444,0.0144016637325,0.0170444444444,0.0144016637325
1,1,1,1,1,X103 Z110 Y111 Y117 Z118 X124,0.0121111111111,0.0108505463017,0.0121111111111,0.0108505463017
1,1,1,1,1,X104 Z111 Y112 Y118 Z119 X125,0.0106666666667,0.00765341183027,0.0106666666667,0.00765341183027
1,1,1,1,1,X105 Z112 Y119,0.0386666666667,0.0131632834297,0.0386666666667,0.0131632834297
1,1,1,1,1,X106 X113,0.0158222222222,0.0122288940341,0.0158222222222,0.0122288940341
1,1,1,1,1,X107 X114,0.0162666666667,0.00984259256256,0.0162666666667,0.00984259256256
1,1,1,1,1,X108 X115,0.0138444444444,0.00964771560253,0.0138444444444,0.00964771560253
1,1,1,1,1,X109 X116,0.0153111111111,0.0100884719815,0.0153111111111,0.0100884719815
1,1,1,1,1,X11 Z14 Y15 Y18 Z19 X23,0.0128666666667,0.0121600438596,0.0128666666667,0.0121600438596
1,1,1,1,1,X110 X117,0.0162444444444,0.0122308363932,0.0162444444444,0.0122308363932
1,1,1,1,1,X111 X118,0.0152222222222,0.0114001859679,0.0152222222222,0.0114001859679
1,1,1,1,1,X112 X119,0.0152222222222,0.00964358454418,0.0152222222222,0.00964358454418
1,1,1,1,1,X113 Y120 Z126,0.0346,0.0196516404705,0.0346,0.0196516404705
1,1,1,1,1,X114 Z120 Y121 Y126 Z127 X132,0.0104444444444,0.0099997445689,0.0104444444444,0.0099997445689
1,1,1,1,1,X115 Z121 Y122 Y127 Z128 X133,0.0158222222222,0.00974452723242,0.0158222222222,0.00974452723242
1,1,1,1,1,X116 Z122 Y123 Y128 Z129 X134,0.0144666666667,0.0112555137616,0.0144666666667,0.0112555137616
1,1,1,1,1,X117 Z123 Y124 Y129 Z130 X135,0.0144888888889,0.0119833004279,0.0144888888889,0.0119833004279
1,1,1,1,1,X118 Z124 Y125 Y130 Z131 X136,0.0123555555556,0.00874628912371,0.0123555555556,0.00874628912371
1,1,1,1,1,X12 X16,0.0148,0.00986405681544,0.0148,0.00986405681544
1,1,1,1,1,X120 X126,0.0173333333333,0.0115071192356,0.0173333333333,0.0115071192356
1,1,1,1,1,X121 X127,0.0167111111111,0.0139741779745,0.0167111111111,0.0139741779745
1,1,1,1,1,X122 X128,0.0122444444444,0.00795867359005,0.0122444444444,0.00795867359005
1,1,1,1,1,X123 X129,0.0118222222222,0.00929537986558,0.0118222222222,0.00929537986558
1,1,1,1,1,X124 X130,0.0158888888889,0.00849806528955,0.0158888888889,0.00849806528955
1,1,1,1,1,X125 X131,0.0137777777778,0.00913472316522,0.0137777777778,0.00913472316522
1,1,1,1,1,X127 Z132 Y133 Y137 Z138 X142,0.0159333333333,0.0131857928885,0.0159333333333,0.0131857928885
1,1,1,1,1,X128 Z133 Y134 Y138 Z139 X143,0.0139555555556,0.0104356203044,0.0139555555556,0.0104356203044
1,1,1,1,1,X129 Z134 Y135 Y139 Z140 X144,0.0125555555556,0.00873638331112,0.0125555555556,0.00873638331112
1,1,1,1,1,X13 X17,0.0166222222222,0.0127828109361,0.0166222222222,0.0127828109361
1,1,1,1,1,X130 Z135 Y136 Y140 Z141 X145,0.0151777777778,0.0112248811387,0.0151777777778,0.0112248811387
1,1,1,1,1,X131 Z136 Y141,0.0285333333333,0.0178820314788,0.0285333333333,0.0178820314788
1,1,1,1,1,X132 X137,0.0147555555556,0.0114238888418,0.0147555555556,0.0114238888418
1,1,1,1,1,X133 X138,0.015,0.0126038977125,0.015,0.0126038977125
1,1,1,1,1,X134 X139,0.0176222222222,0.0125147371619,0.0176222222222,0.0125147371619
1,1,1,1,1,X135 X140,0.0136444444444,0.0096652529023,0.0136444444444,0.0096652529023
1,1,1,1,1,X136 X141,0.0132,0.00971375767263,0.0132,0.00971375767263
1,1,1,1,1,X137 Y142 Z146,0.0318222222222,0.0146853938261,0.0318222222222,0.0146853938261
1,1,1,1,1,X138 Z142 Y143 Y146 Z147 X150,0.0172888888889,0.0123535818044,0.0172888888889,0.0123535818044
1,1,1,1,1,X139 Z143 Y144 Y147 Z148 X151,0.0178888888889,0.0128809263289,0.0178888888889,0.0128809263289
1,1,1,1,1,X14 X18,0.0168,0.012104778829,0.0168,0.012104778829
1,1,1,1,1,X140 Z144 Y145 Y148 Z149 X152,0.0159333333333,0.00955139355141,0.0159333333333,0.00955139355141
1,1,1,1,1,X142 X146,0.0158888888889,0.012418109793,0.0158888888889,0.012418109793
