noise_model,display_name,category,operator,round,replicate_idx,fidelity,p_spam,recovery_mode,shots,num_replicates,distance,signed_fidelity
unbiased,Unbiased Depolarizing Noise,stabilizer,Z3 Y5 X8,10,27,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,Z3 Y5 X8,10,28,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,Z3 Y5 X8,10,29,0.916,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,0,0.009,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,1,0.02,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,2,0.018,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,3,0.014,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,4,0.007,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,5,0.038,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,6,0.021,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,7,0.014,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,8,0.007,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,9,0.002,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,10,0.016,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,11,0.013,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,12,0.023,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,13,0.019,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,14,0.022,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,15,0.027,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,16,0.001,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,17,0.048,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,18,0.029,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,19,0.045,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,20,0.032,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,21,0.031,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,22,0.029,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,23,0.054,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,24,0.002,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,25,0.014,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,26,0.015,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,27,0.056,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,28,0.033,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,0,29,0.033,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,0,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,1,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,2,0.945,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,3,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,4,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,5,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,6,0.914,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,7,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,8,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,9,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,10,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,11,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,12,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,13,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,14,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,15,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,16,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,17,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,18,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,19,0.94,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,20,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,21,0.916,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,22,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,23,0.907,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,24,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,25,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,26,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,27,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,28,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,1,29,0.909,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,0,0.935,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,1,0.935,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,2,0.932,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,3,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,4,0.916,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,5,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,6,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,7,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,8,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,9,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,10,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,11,0.923,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,12,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,13,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,14,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,15,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,16,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,17,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,18,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,19,0.903,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,20,0.923,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,21,0.907,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,22,0.943,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,23,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,24,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,25,0.905,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,26,0.902,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,27,0.927,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,28,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,2,29,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,0,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,1,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,2,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,3,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,4,0.914,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,5,0.916,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,6,0.932,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,7,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,8,0.935,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,9,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,10,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,11,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,12,0.909,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,13,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,14,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,15,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,16,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,17,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,18,0.917,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,19,0.937,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,20,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,21,0.91,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,22,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,23,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,24,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,25,0.91,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,26,0.923,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,27,0.936,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,28,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,3,29,0.917,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,0,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,1,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,2,0.937,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,3,0.935,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,4,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,5,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,6,0.936,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,7,0.927,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,8,0.927,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,9,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,10,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,11,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,12,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,13,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,14,0.908,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,15,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,16,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,17,0.912,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,18,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,19,0.938,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,20,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,21,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,22,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,23,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,24,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,25,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,26,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,27,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,28,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,4,29,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,0,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,1,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,2,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,3,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,4,0.912,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,5,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,6,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,7,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,8,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,9,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,10,0.927,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,11,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,12,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,13,0.927,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,14,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,15,0.913,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,16,0.937,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,17,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,18,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,19,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,20,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,21,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,22,0.917,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,23,0.934,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,24,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,25,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,26,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,27,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,28,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,5,29,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,0,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,1,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,2,0.921,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,3,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,4,0.913,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,5,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,6,0.925,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,7,0.933,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,8,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,9,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,10,0.931,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,11,0.897,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,12,0.904,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,13,0.926,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,14,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,15,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,16,0.918,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,17,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,18,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,19,0.944,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,20,0.932,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,21,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,22,0.92,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,23,0.919,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,24,0.924,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,25,0.91,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,26,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,27,0.911,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,28,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,6,29,0.915,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,0,0.93,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,1,0.923,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,2,0.928,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,3,0.917,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,4,0.932,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,5,0.922,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,6,0.936,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,7,0.936,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,8,0.929,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,9,0.923,0.001339,final_round,2000,30,3,
unbiased,Unbiased Depolarizing Noise,stabilizer,X15 Z16 Y17,7,10,0.917,0.001339,final_round,2000,30,3,
