g1_z,IZ,ZI,ZZ,ZX,ZY,XZ,YZ,round,operator,mean,std,mean_signed,std_signed
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical X,0.994822222222,0.00160156373139,0.994688888889,0.00192171166785
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0132444444444,0.00821125913004,0.000311111111111,0.0210285216518
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0151111111111,0.0124996040806,-0.00422222222222,0.0160328526067
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X0 X1,0.994511111111,0.00179128014186,0.994511111111,0.00179128014186
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.983622222222,0.00283212730699,0.983622222222,0.00283212730699
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X10 Z12 Y13 Y14 Z15 X16,0.983911111111,0.0035739943347,0.983911111111,0.0035739943347
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X12 X14,0.994644444444,0.00173742517319,0.994644444444,0.00173742517319
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X13 X15,0.994688888889,0.00170177579853,0.994688888889,0.00170177579853
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X15 Z16 Y17,0.9892,0.00250914037882,0.9892,0.00250914037882
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X16 X17,0.994466666667,0.00215242890511,0.994466666667,0.00215242890511
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X2 X4,0.994222222222,0.00144724161818,0.994222222222,0.00144724161818
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X3 X5,0.993933333333,0.0021609562237,0.993933333333,0.0021609562237
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X4 Z6 Y7 Y9 Z10 X12,0.983466666667,0.0035380796575,0.983466666667,0.0035380796575
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X5 Z7 Y8 Y10 Z11 X13,0.983866666667,0.00307455257935,0.983866666667,0.00307455257935
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X6 X9,0.9948,0.00216131079852,0.9948,0.00216131079852
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X7 X10,0.994377777778,0.00175672399159,0.994377777778,0.00175672399159
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X8 X11,0.994666666667,0.00216556116801,0.994666666667,0.00216556116801
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X9 Y12 Z14,0.989244444444,0.00255953380174,0.989244444444,0.00255953380174
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Y0 Z1 X2,0.989088888889,0.00218306497137,0.989088888889,0.00218306497137
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z3 Y5 X8,0.989155555556,0.00303710556568,0.989155555556,0.00303710556568
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,5,Logical X,0.9946,0.00233152639395,0.994866666667,0.00182069836292
