g1_z,IZ,ZI,ZZ,round,operator,mean,std
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Logical X,0.999333333333,0.000553636532358
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Logical Y,0.0170444444444,0.0103170926632
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Logical Z,0.0144,0.0126619470941
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X0 X1,0.999311111111,0.000732043449359
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.998733333333,0.00108419505957
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X10 Z13 Y14 Y17 Z18 X22,0.998844444444,0.000925307584082
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X11 Z14 Y15 Y18 Z19 X23,0.999044444444,0.000693336280571
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X12 X16,0.999488888889,0.000572239891108
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X13 X17,0.9994,0.000639683829949
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X14 X18,0.999377777778,0.000676555017873
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X15 X19,0.999355555556,0.000666283414743
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X16 Z20 Y21 Y25 Z26 X30,0.999022222222,0.000737258738164
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X17 Z21 Y22 Y26 Z27 X31,0.9992,0.000750989130633
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X18 Z22 Y23 Y27 Z28 X32,0.999177777778,0.000869814501444
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X19 Z23 Y24 Y28 Z29 X33,0.998933333333,0.000885818451773
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X2 X4,0.999066666667,0.000713310774163
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X20 X25,0.999422222222,0.000624734937408
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X21 X26,0.999488888889,0.000776737125378
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X22 X27,0.999333333333,0.000655071579254
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X23 X28,0.999266666667,0.000729246711534
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X24 X29,0.999422222222,0.000672009243992
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X25 Y30 Z34,0.999666666667,0.000487388851658
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X26 Z30 Y31 Y34 Z35 X38,0.9994,0.000707919081031
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X27 Z31 Y32 Y35 Z36 X39,0.999377777778,0.000551787991196
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X28 Z32 Y33 Y36 Z37 X40,0.999111111111,0.000614844049837
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X3 X5,0.9994,0.00074996807084
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X30 X34,0.999822222222,0.000299850963406
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X31 X35,0.999577777778,0.000509926997505
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X32 X36,0.999377777778,0.000578896647274
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X33 X37,0.9994,0.000707919081031
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X35 Z38 Y39 Y41 Z42 X44,0.999444444444,0.000394728999945
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X36 Z39 Y40 Y42 Z43 X45,0.999022222222,0.000757761036208
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X37 Z40 Y43,0.999844444444,0.000286788711435
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X38 X41,0.999666666667,0.000487388851658
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X39 X42,0.999466666667,0.000476256153106
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X4 Z6 Y7 Y9 Z10 X13,0.998777777778,0.000894141568387
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X40 X43,0.9998,0.000397308955512
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X41 Y44 Z46,0.999688888889,0.000419206816553
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X42 Z44 Y45 Y46 Z47 X48,0.999044444444,0.000869814501444
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X44 X46,0.999822222222,0.000388861520657
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X45 X47,0.999444444444,0.000633262750655
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X47 Z48 Y49,0.9998,0.000310727733133
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X48 X49,0.999688888889,0.00048686449556
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X5 Z7 Y8 Y10 Z11 X14,0.998933333333,0.000794617911025
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X6 X9,0.999577777778,0.000478930268189
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X7 X10,0.999355555556,0.000642870319555
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X8 X11,0.999111111111,0.000662824175488
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,X9 Z12 Y13 Y16 Z17 X21,0.999111111111,0.000728896364787
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Y0 Z1 X2,0.999466666667,0.000591122057917
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Y6 Z9 X12,0.999466666667,0.000616503550965
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Z15 Y19 X24,0.998977777778,0.000816183687036
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,1,Z3 Y5 X8,0.999133333333,0.000745869853983
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,Logical X,0.999244444444,0.000599701926812
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,Logical Y,0.0130444444444,0.00872690530013
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,Logical Z,0.0136222222222,0.0104821443996
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X0 X1,0.999444444444,0.000527651729251
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X1 Z2 Y3 Y4 Z5 X7,0.998777777778,0.000876833965652
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X10 Z13 Y14 Y17 Z18 X22,0.998933333333,0.000775091145302
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X11 Z14 Y15 Y18 Z19 X23,0.998911111111,0.000772780883396
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X12 X16,0.999466666667,0.000640880620201
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X13 X17,0.999577777778,0.000539144585228
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X14 X18,0.999177777778,0.000693336280571
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X15 X19,0.9992,0.000771126458712
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X16 Z20 Y21 Y25 Z26 X30,0.999044444444,0.000833831268861
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X17 Z21 Y22 Y26 Z27 X31,0.999155555556,0.000720436932841
2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,2.08929613085e-05,5,X18 Z22 Y23 Y27 Z28 X32,0.9992,0.000809900424323
