g1_z,IZ,ZI,ZZ,ZX,ZY,XZ,YZ,round,operator,mean,std
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,Logical X,0.0141777777778,0.0100419554099
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,Logical Y,0.0114444444444,0.0102401558497
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,Logical Z,0.0129111111111,0.0109970157336
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X0 X1,0.0144222222222,0.00964580918006
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X1 Z2 Y3 Y4 Z5 X7,0.0131555555556,0.00965605177532
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X10 Z13 Y14 Y17 Z18 X22,0.0147555555556,0.00963030550728
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X11 Z14 Y15 Y18 Z19 X23,0.0129333333333,0.00892299968462
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X12 X16,0.0145333333333,0.00964408778054
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X13 X17,0.0184888888889,0.0133435975818
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X14 X18,0.0133555555556,0.0105314465549
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X15 X19,0.0137777777778,0.0092547319711
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X16 Z20 Y21 Y25 Z26 X31,0.0152888888889,0.0116972450938
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X17 Z21 Y22 Y26 Z27 X32,0.0132222222222,0.0108293390809
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X18 Z22 Y23 Y27 Z28 X33,0.0165555555556,0.0127108525548
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X19 Z23 Y24 Y28 Z29 X34,0.0134444444444,0.00979026544959
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X2 X4,0.0134,0.00930101135687
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X20 X25,0.0179333333333,0.0119966151037
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X21 X26,0.0182666666667,0.0116902552994
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X22 X27,0.0164222222222,0.0119057387667
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,X23 X28,0.0151777777778,0.0136308005216
