g1_z,IZ,ZI,ZZ,round,operator,mean,std
0.1,0.1,0.1,0.1,1,Logical X,0.0137777777778,0.00809963498224
0.1,0.1,0.1,0.1,1,Logical Y,0.0179111111111,0.0132384362417
0.1,0.1,0.1,0.1,1,Logical Z,0.0106666666667,0.0101453044836
0.1,0.1,0.1,0.1,1,X0 X1,0.0331777777778,0.016692562258
0.1,0.1,0.1,0.1,1,X1 Z2 Y3 Y4 Z5 X7,0.0133333333333,0.0111417202906
0.1,0.1,0.1,0.1,1,X10 Z13 Y14 Y17 Z18 X22,0.0137555555556,0.00971546672796
0.1,0.1,0.1,0.1,1,X100 Z110 Y111 Y121 Z122 X132,0.0112666666667,0.0103195681397
0.1,0.1,0.1,0.1,1,X101 Z111 Y112 Y122 Z123 X133,0.0144888888889,0.0105568097662
0.1,0.1,0.1,0.1,1,X102 Z112 Y113 Y123 Z124 X134,0.0137111111111,0.00899669302093
0.1,0.1,0.1,0.1,1,X103 Z113 Y114 Y124 Z125 X135,0.0162444444444,0.0128014406916
0.1,0.1,0.1,0.1,1,X104 Z114 Y115 Y125 Z126 X136,0.0137777777778,0.0102674329216
0.1,0.1,0.1,0.1,1,X105 Z115 Y116 Y126 Z127 X137,0.0125555555556,0.00899907757441
0.1,0.1,0.1,0.1,1,X106 Z116 Y117 Y127 Z128 X138,0.0134444444444,0.01048565279
0.1,0.1,0.1,0.1,1,X107 Z117 Y118 Y128 Z129 X139,0.0146666666667,0.0108377091074
0.1,0.1,0.1,0.1,1,X108 Z118 Y119 Y129 Z130 X140,0.0135555555556,0.0132784310264
0.1,0.1,0.1,0.1,1,X109 Z119 Y120 Y130 Z131 X141,0.0156888888889,0.0103349770044
0.1,0.1,0.1,0.1,1,X11 Z14 Y15 Y18 Z19 X23,0.0146,0.0123354766699
0.1,0.1,0.1,0.1,1,X110 X121,0.0126222222222,0.011103046882
0.1,0.1,0.1,0.1,1,X111 X122,0.0237555555556,0.012419837467
0.1,0.1,0.1,0.1,1,X112 X123,0.0374888888889,0.0166429102721
0.1,0.1,0.1,0.1,1,X113 X124,0.0483555555556,0.0229947409169
0.1,0.1,0.1,0.1,1,X114 X125,0.0454444444444,0.0172820490957
0.1,0.1,0.1,0.1,1,X115 X126,0.0165555555556,0.0139205004241
0.1,0.1,0.1,0.1,1,X116 X127,0.0149555555556,0.0083957357053
0.1,0.1,0.1,0.1,1,X117 X128,0.0194,0.0141099676732
0.1,0.1,0.1,0.1,1,X118 X129,0.0144222222222,0.0103019297874
0.1,0.1,0.1,0.1,1,X119 X130,0.0122888888889,0.00911851862227
0.1,0.1,0.1,0.1,1,X12 X16,0.0165777777778,0.012058266376
0.1,0.1,0.1,0.1,1,X120 X131,0.0164888888889,0.00963221499826
0.1,0.1,0.1,0.1,1,X121 Y132 Z142,0.144933333333,0.0187931674223
0.1,0.1,0.1,0.1,1,X122 Z132 Y133 Y142 Z143 X152,0.0162,0.0122654547127
0.1,0.1,0.1,0.1,1,X123 Z133 Y134 Y143 Z144 X153,0.0175777777778,0.0106515457959
0.1,0.1,0.1,0.1,1,X124 Z134 Y135 Y144 Z145 X154,0.0146,0.00971052279095
