g1_z,IZ,ZI,ZZ,round,operator,mean,std
1e-05,1e-05,1e-05,1e-05,1,Logical X,0.993888888889,0.00247025730171
1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0169111111111,0.0110858486761
1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0186888888889,0.0129229764591
1e-05,1e-05,1e-05,1e-05,1,X0 X1,0.994177777778,0.0024631122781
1e-05,1e-05,1e-05,1e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.9838,0.00373509810506
1e-05,1e-05,1e-05,1e-05,1,X10 Z13 Y14 Y17 Z18 X22,0.983822222222,0.00343046228952
1e-05,1e-05,1e-05,1e-05,1,X100 Z107 Y108 Y114 Z115 X121,0.984555555556,0.00335890573923
1e-05,1e-05,1e-05,1e-05,1,X101 Z108 Y109 Y115 Z116 X122,0.983822222222,0.00338549229948
1e-05,1e-05,1e-05,1e-05,1,X102 Z109 Y110 Y116 Z117 X123,0.983377777778,0.00421976133164
1e-05,1e-05,1e-05,1e-05,1,X103 Z110 Y111 Y117 Z118 X124,0.984133333333,0.00264589612108
1e-05,1e-05,1e-05,1e-05,1,X104 Z111 Y112 Y118 Z119 X125,0.983333333333,0.00316106582734
1e-05,1e-05,1e-05,1e-05,1,X105 Z112 Y119,0.988733333333,0.00305931151947
1e-05,1e-05,1e-05,1e-05,1,X106 X113,0.994133333333,0.00244729892548
1e-05,1e-05,1e-05,1e-05,1,X107 X114,0.994577777778,0.00241789835174
1e-05,1e-05,1e-05,1e-05,1,X108 X115,0.994355555556,0.00212796258813
1e-05,1e-05,1e-05,1e-05,1,X109 X116,0.994266666667,0.00200841143073
1e-05,1e-05,1e-05,1e-05,1,X11 Z14 Y15 Y18 Z19 X23,0.982777777778,0.0030779568948
1e-05,1e-05,1e-05,1e-05,1,X110 X117,0.993866666667,0.00196833165445
1e-05,1e-05,1e-05,1e-05,1,X111 X118,0.994555555556,0.0019264907316
1e-05,1e-05,1e-05,1e-05,1,X112 X119,0.994466666667,0.00213814113416
1e-05,1e-05,1e-05,1e-05,1,X113 Y120 Z126,0.989111111111,0.00314323860285
1e-05,1e-05,1e-05,1e-05,1,X114 Z120 Y121 Y126 Z127 X132,0.983177777778,0.00379022066234
1e-05,1e-05,1e-05,1e-05,1,X115 Z121 Y122 Y127 Z128 X133,0.9832,0.00285216863113
1e-05,1e-05,1e-05,1e-05,1,X116 Z122 Y123 Y128 Z129 X134,0.984466666667,0.00324314780157
1e-05,1e-05,1e-05,1e-05,1,X117 Z123 Y124 Y129 Z130 X135,0.983466666667,0.00237741609309
1e-05,1e-05,1e-05,1e-05,1,X118 Z124 Y125 Y130 Z131 X136,0.983977777778,0.00328695707995
1e-05,1e-05,1e-05,1e-05,1,X12 X16,0.994,0.00214422506968
1e-05,1e-05,1e-05,1e-05,1,X120 X126,0.994355555556,0.00198641619445
1e-05,1e-05,1e-05,1e-05,1,X121 X127,0.9944,0.00196209286965
1e-05,1e-05,1e-05,1e-05,1,X122 X128,0.994488888889,0.00168775925117
1e-05,1e-05,1e-05,1e-05,1,X123 X129,0.9942,0.00136906154059
1e-05,1e-05,1e-05,1e-05,1,X124 X130,0.994333333333,0.00190783823824
1e-05,1e-05,1e-05,1e-05,1,X125 X131,0.994577777778,0.00195531172287
1e-05,1e-05,1e-05,1e-05,1,X127 Z132 Y133 Y137 Z138 X142,0.984,0.0032329718959
1e-05,1e-05,1e-05,1e-05,1,X128 Z133 Y134 Y138 Z139 X143,0.982266666667,0.00353027410395
1e-05,1e-05,1e-05,1e-05,1,X129 Z134 Y135 Y139 Z140 X144,0.984266666667,0.00333379307174
1e-05,1e-05,1e-05,1e-05,1,X13 X17,0.994533333333,0.00241578461906
1e-05,1e-05,1e-05,1e-05,1,X130 Z135 Y136 Y140 Z141 X145,0.983644444444,0.00300565665087
1e-05,1e-05,1e-05,1e-05,1,X131 Z136 Y141,0.988688888889,0.00304491704249
