g1_z,IZ,ZI,ZZ,round,operator,mean,std
1e-05,1e-05,1e-05,1e-05,1,X0 X1,0.9949111111111113,0.001905694900125068
1e-05,1e-05,1e-05,1e-05,1,X3 X5,0.9942222222222221,0.001983327698887651
1e-05,1e-05,1e-05,1e-05,1,X8 X11,0.9951333333333334,0.0016530478062683088
1e-05,1e-05,1e-05,1e-05,1,X15 X19,0.9939777777777778,0.001646855434601852
1e-05,1e-05,1e-05,1e-05,1,X24 X29,0.9941111111111113,0.0017946991622592521
1e-05,1e-05,1e-05,1e-05,1,X2 X4,0.9951555555555558,0.001584729168960033
1e-05,1e-05,1e-05,1e-05,1,X7 X10,0.9945333333333333,0.001718950049312274
1e-05,1e-05,1e-05,1e-05,1,X14 X18,0.9941111111111112,0.0022012419575800795
1e-05,1e-05,1e-05,1e-05,1,X23 X28,0.9939555555555557,0.0020931073407063914
1e-05,1e-05,1e-05,1e-05,1,X33 X37,0.994511111111111,0.0017654264424288844
1e-05,1e-05,1e-05,1e-05,1,X6 X9,0.9946666666666666,0.0019258276819426052
1e-05,1e-05,1e-05,1e-05,1,X13 X17,0.9944222222222223,0.002365028303449561
1e-05,1e-05,1e-05,1e-05,1,X22 X27,0.9949111111111112,0.0012683392868690837
1e-05,1e-05,1e-05,1e-05,1,X32 X36,0.9949555555555556,0.001986030395166095
1e-05,1e-05,1e-05,1e-05,1,X40 X43,0.9939555555555556,0.0019173203949280748
1e-05,1e-05,1e-05,1e-05,1,X12 X16,0.9945777777777779,0.0018506151681639612
1e-05,1e-05,1e-05,1e-05,1,X21 X26,0.9939333333333332,0.0015790777656715658
1e-05,1e-05,1e-05,1e-05,1,X31 X35,0.9939555555555557,0.0014951603492559737
1e-05,1e-05,1e-05,1e-05,1,X39 X42,0.9945111111111111,0.0020393322724599934
1e-05,1e-05,1e-05,1e-05,1,X45 X47,0.9941555555555553,0.0022467231708391965
1e-05,1e-05,1e-05,1e-05,1,X20 X25,0.9938222222222224,0.00197247988171752
1e-05,1e-05,1e-05,1e-05,1,X30 X34,0.9944444444444446,0.0018883253610596275
1e-05,1e-05,1e-05,1e-05,1,X38 X41,0.9941111111111112,0.001836900048449807
1e-05,1e-05,1e-05,1e-05,1,X44 X46,0.9944666666666666,0.002035320302957791
1e-05,1e-05,1e-05,1e-05,1,X48 X49,0.9945111111111112,0.001850201052207239
1e-05,1e-05,1e-05,1e-05,1,X1 Z2 Y3 Y4 Z5 X7,0.9838444444444445,0.004193347526000992
1e-05,1e-05,1e-05,1e-05,1,X5 Z7 Y8 Y10 Z11 X14,0.9822000000000001,0.004102704462674088
1e-05,1e-05,1e-05,1e-05,1,X11 Z14 Y15 Y18 Z19 X23,0.9836444444444444,0.0028700238739489616
1e-05,1e-05,1e-05,1e-05,1,X19 Z23 Y24 Y28 Z29 X33,0.9830444444444445,0.0028483151346019547
1e-05,1e-05,1e-05,1e-05,1,X4 Z6 Y7 Y9 Z10 X13,0.9844888888888889,0.0026022880196896352
1e-05,1e-05,1e-05,1e-05,1,X10 Z13 Y14 Y17 Z18 X22,0.9827111111111109,0.003279722132578004
1e-05,1e-05,1e-05,1e-05,1,X18 Z22 Y23 Y27 Z28 X32,0.9845111111111111,0.002523048289117931
1e-05,1e-05,1e-05,1e-05,1,X28 Z32 Y33 Y36 Z37 X40,0.9841333333333334,0.0036948758138391465
1e-05,1e-05,1e-05,1e-05,1,X9 Z12 Y13 Y16 Z17 X21,0.9844222222222221,0.003428451314565711
1e-05,1e-05,1e-05,1e-05,1,X17 Z21 Y22 Y26 Z27 X31,0.9849555555555555,0.0023920899875007665
1e-05,1e-05,1e-05,1e-05,1,X27 Z31 Y32 Y35 Z36 X39,0.9828222222222223,0.0025472294818499486
1e-05,1e-05,1e-05,1e-05,1,X36 Z39 Y40 Y42 Z43 X45,0.9841111111111112,0.0025133106699385733
1e-05,1e-05,1e-05,1e-05,1,X16 Z20 Y21 Y25 Z26 X30,0.9835333333333334,0.0036310706863818968
1e-05,1e-05,1e-05,1e-05,1,X26 Z30 Y31 Y34 Z35 X38,0.9835777777777778,0.003187539597329983
1e-05,1e-05,1e-05,1e-05,1,X35 Z38 Y39 Y41 Z42 X44,0.9822222222222222,0.003008714460950902
1e-05,1e-05,1e-05,1e-05,1,X42 Z44 Y45 Y46 Z47 X48,0.9838888888888888,0.003312964587049585
1e-05,1e-05,1e-05,1e-05,1,Y0 Z1 X2,0.9892,0.003319049857116188
1e-05,1e-05,1e-05,1e-05,1,Y6 Z9 X12,0.9892666666666666,0.0026915505650915114
1e-05,1e-05,1e-05,1e-05,1,X25 Y30 Z34,0.9891777777777777,0.003250385574927392
1e-05,1e-05,1e-05,1e-05,1,X41 Y44 Z46,0.9896444444444444,0.0028859991441484364
1e-05,1e-05,1e-05,1e-05,1,Z3 Y5 X8,0.9890000000000001,0.002436944258288986
1e-05,1e-05,1e-05,1e-05,1,Z15 Y19 X24,0.9892222222222221,0.0024010427704845455
1e-05,1e-05,1e-05,1e-05,1,X37 Z40 Y43,0.9893111111111109,0.002352032353970742
1e-05,1e-05,1e-05,1e-05,1,X47 Z48 Y49,0.9895555555555559,0.003143238602847661
1e-05,1e-05,1e-05,1e-05,1,Logical X,0.9934888888888889,0.002398488242476413
1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.016511111111111112,0.011332228929736824
1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.014666666666666668,0.013202809407289448
1e-05,1e-05,1e-05,1e-05,5,X0 X1,0.9943555555555555,0.00212796258813464
