g1_z,IZ,ZI,ZZ,ZX,ZY,XZ,YZ,round,operator,mean,std,mean_signed,std_signed
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical X,0.994311111111,0.00224706421213,0.994511111111,0.00200904722531
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical Y,0.0164222222222,0.0117580764884,0.00166666666667,0.0188429687487
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Logical Z,0.0174444444444,0.013583947404,0.00231111111111,0.0168069802442
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X0 X1 X3,0.994288888889,0.00221927006973,0.994288888889,0.00221927006973
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X1 X2 X4,0.993955555556,0.00186874542162,0.993955555556,0.00186874542162
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X3 X5 X6 X8,0.994244444444,0.00187325056743,0.994244444444,0.00187325056743
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X4 X6 X7 X9,0.993777777778,0.00222375426116,0.993777777778,0.00222375426116
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X8 X10 X11,0.994177777778,0.0019252970778,0.994177777778,0.0019252970778
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,X9 X11 X12,0.994422222222,0.00211169582546,0.994422222222,0.00211169582546
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z0 Z3 Z5,0.985755555556,0.00256999088111,0.985755555556,0.00256999088111
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z1 Z3 Z4 Z6,0.984577777778,0.00329743117634,0.984577777778,0.00329743117634
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z2 Z4 Z7,0.986244444444,0.00298390745562,0.986244444444,0.00298390745562
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z5 Z8 Z10,0.986755555556,0.00268803697597,0.986755555556,0.00268803697597
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z6 Z8 Z9 Z11,0.984755555556,0.00341613630123,0.984755555556,0.00341613630123
1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1,Z7 Z9 Z12,0.987355555556,0.00285798382077,0.987355555556,0.00285798382077
