noise_model,display_name,category,operator,round,replicate_idx,fidelity,p_spam,recovery_mode,shots,num_replicates,distance,signed_fidelity
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,6,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,7,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,8,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,9,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,10,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,11,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,12,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,13,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,14,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,15,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,16,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,17,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,18,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,19,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,20,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,21,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,22,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,23,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,24,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,25,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,26,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,27,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,28,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,8,29,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,0,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,1,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,2,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,3,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,4,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,5,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,6,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,7,0.956,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,8,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,9,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,10,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,11,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,12,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,13,0.952,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,14,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,15,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,16,0.953,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,17,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,18,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,19,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,20,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,21,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,22,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,23,0.948,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,24,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,25,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,26,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,27,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,28,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,9,29,0.948,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,0,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,1,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,2,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,3,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,4,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,5,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,6,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,7,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,8,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,9,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,10,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,11,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,12,0.95,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,13,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,14,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,15,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,16,0.954,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,17,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,18,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,19,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,20,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,21,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,22,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,23,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,24,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,25,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,26,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,27,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,28,0.952,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z1 Z3 Z4 Z6,10,29,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,0,0.985,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,1,0.989,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,2,0.994,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,3,0.997,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,4,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,5,0.996,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,6,0.992,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,7,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,8,0.995,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,9,0.99,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,10,0.992,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,11,0.994,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,12,0.987,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,13,0.988,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,14,0.988,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,15,0.992,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,16,0.991,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,17,0.99,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,18,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,19,0.99,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,20,0.991,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,21,0.991,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,22,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,23,0.992,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,24,0.987,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,25,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,26,0.993,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,27,0.989,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,28,0.99,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,0,29,0.991,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,0,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,1,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,2,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,3,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,4,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,5,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,6,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,7,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,8,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,9,0.976,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,10,0.98,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,11,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,12,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,13,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,14,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,15,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,16,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,17,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,18,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,19,0.974,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,20,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,21,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,22,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,23,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,24,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,25,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,26,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,27,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,28,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,1,29,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,0,0.979,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,1,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,2,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,3,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,4,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,5,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,6,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,7,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,8,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,9,0.955,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,10,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,11,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,12,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,13,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,14,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,15,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,16,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,17,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,18,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,19,0.978,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,20,0.979,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,21,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,22,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,23,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,24,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,25,0.974,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,26,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,27,0.976,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,28,0.976,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,2,29,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,0,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,1,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,2,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,3,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,4,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,5,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,6,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,7,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,8,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,9,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,10,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,11,0.949,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,12,0.962,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,13,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,14,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,15,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,16,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,17,0.974,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,18,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,19,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,20,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,21,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,22,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,23,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,24,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,25,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,26,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,27,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,28,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,3,29,0.972,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,0,0.976,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,1,0.961,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,2,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,3,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,4,0.981,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,5,0.957,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,6,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,7,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,8,0.963,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,9,0.958,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,10,0.964,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,11,0.967,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,12,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,13,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,14,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,15,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,16,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,17,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,18,0.969,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,19,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,20,0.975,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,21,0.97,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,22,0.977,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,23,0.965,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,24,0.954,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,25,0.974,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,26,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,27,0.971,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,28,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,4,29,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,0,0.98,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,1,0.959,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,2,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,3,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,4,0.96,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,5,0.973,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,6,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,7,0.979,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,8,0.966,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,9,0.979,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,10,0.968,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,11,0.978,0.001339,final_round,2000,30,3,
z_type,Z Type Noise,stabilizer,Z2 Z4 Z7,5,12,0.973,0.001339,final_round,2000,30,3,
